,Unnamed: 0,Unnamed: 0.1,city,city_id,timestamp,likes,geo,hashtags,user_id,lat,lng,mentions,tweet_url,replies,retweets,text,replay_to_users,screen_name
85,85,1.0,Sarasota,1840015988,2019-06-18 21:10:16,0,,[],1141090777352867840,27.3386,-82.54299999999999,,https://twitter.com/melissak_5/status/1141090777352867840,0,0,Those State Farm commercials will never be the same ,SBNation,melissak_5
86,86,2.0,Sarasota,1840015988,2019-04-24 14:10:40,12,,[],1121053850121711619,27.3386,-82.54299999999999,@StateFarm,https://twitter.com/wluera/status/1121053850121711619,5,0,Just got fired as a customer from @StateFarm for daring to use them as an insurance company. I guess I was just supposed to give them my money and hope that nothing ever went wrong.,,wluera
87,87,3.0,Sarasota,1840015988,2019-03-29 19:11:29,0,,WorkAnniversary,1111707469103972362,27.3386,-82.54299999999999,,https://twitter.com/Ol_Aje/status/1111707469103972362,0,0,Another year at the Farm! Can’t believe it’s almost been a decade...#WorkAnniversary @Warren Middleton State Farm Insurance Agency https://www.instagram.com/p/Bvmn40iH9MN/?utm_source=ig_twitter_share&amp;igshid=jzn2j64v2zrd,,Ol_Aje
88,88,4.0,Sarasota,1840015988,2019-03-29 14:15:16,0,,[],1111632924334608384,27.3386,-82.54299999999999,,https://twitter.com/jakewebb129/status/1111632924334608384,0,0,"“What’s your name?” “Jake” “From State Farm??” “Nope, just Jake” “Are you wearing khakis?!” “Sure” ",ReaganGomez,jakewebb129
89,89,5.0,Sarasota,1840015988,2019-02-15 17:40:02,0,,Happy2Day,1096464163264557056,27.3386,-82.54299999999999,,https://twitter.com/Ol_Aje/status/1096464163264557056,0,0,"The ol’ birthday balloon is losing air. Now it just looks like I’m celebrating everyday, individually. #Happy2Day @Warren Middleton State Farm Insurance Agency https://www.instagram.com/p/Bt6UCGxn8Ac/?utm_source=ig_twitter_share&amp;igshid=d1hnt3t7kr8b",,Ol_Aje
90,90,0.0,Cape Coral,1840015130,2019-12-17 19:21:15,0,,[],1207017932259307520,26.6445,-81.9955,,https://twitter.com/lewisachenbach/status/1207017932259307520,0,0,State Farm dropped us cold after 13 years of loyalty. Because of a house siding claim. Like a bad neighbor....,StateFarm,lewisachenbach
91,91,1.0,Cape Coral,1840015130,2019-11-20 14:08:40,0,,statefarm,1197154797285232640,26.6445,-81.9955,,https://twitter.com/acuty13/status/1197154797285232640,0,0,"#statefarm @Fort Myers, Florida https://www.instagram.com/p/B5Fw1UxgEkUcndVM0ArJ7EvqbpPLZA97oUKYmw0/?igshid=1r1khtbbuaukj",,acuty13
92,92,2.0,Cape Coral,1840015130,2019-07-16 20:51:05,2,,[],1151232808355938306,26.6445,-81.9955,,https://twitter.com/onebuck66/status/1151232808355938306,0,0,Because she's Jake from State Farm....,BrandonStraka,onebuck66
93,93,3.0,Cape Coral,1840015130,2019-06-04 16:44:00,0,,GCL,1135950340870664192,26.6445,-81.9955,@StateFarm,https://twitter.com/wgcu/status/1135950340870664192,1,0,"Navigating insurance claims in the wake of a hurricane or storm can be quite the process. Coming up at 1PM on WGCU-FM's #GCL, we’ll sit down with a local @StateFarm agent to talk about what homeowners should be considering when it comes to their coverage. ",,wgcu
94,94,4.0,Cape Coral,1840015130,2019-06-01 22:17:07,25,,KidsWorkshop HomerDPoe HDE,1134947005590069248,26.6445,-81.9955,@leesheriff @USCG @StateFarm @thebullbag @fgcu,https://twitter.com/ChanelKester/status/1134947005590069248,0,4,"Wonderful turnout today for HD#0276 June’s #KidsWorkshop &amp; Hurricane Preparedness Event! We had the pleasure of being joined by the man #HomerDPoe himself, @leesheriff, Lee County Domestic Animal Services, @USCG, @StateFarm, @thebullbag, @fgcu, FP&amp;L, #HDE. – at The Home Depot",,ChanelKester
95,95,5.0,Cape Coral,1840015130,2019-05-15 22:59:11,2,,juniorachievement,1128797000349233153,26.6445,-81.9955,@StateFarm,https://twitter.com/JA_of_SWFL/status/1128797000349233153,0,0,Thank you so much @StateFarm for your longstanding commitment to empowering area youth and providing these necessary programs for our future leaders! #juniorachievement,Javedstatefarm,JA_of_SWFL
96,96,0.0,Palm Bay,1840015094,2019-11-25 00:37:26,0,,[],1198762582678605825,27.955,-80.6628,,https://twitter.com/moeindaqueen/status/1198762582678605825,0,0,just imagine when we had kids Flo from progressive and Jake from state farm,guatemamma,moeindaqueen
97,97,1.0,Palm Bay,1840015094,2019-11-25 00:34:33,1,,[],1198761856581734402,27.955,-80.6628,,https://twitter.com/moeindaqueen/status/1198761856581734402,1,0,I'm not sure yet. I asked Harry and he said Jake from state farm We'll see if it last the week,guatemamma,moeindaqueen
98,98,2.0,Palm Bay,1840015094,2019-10-07 14:40:15,0,,FuckStateFarm Bullshit StateFarmIsShit,1181217677932675074,27.955,-80.6628,@StateFarm,https://twitter.com/Jess_In_Jest/status/1181217677932675074,0,0,@StateFarm #FuckStateFarm They cancel auto insurance for victims in crash &amp; military/law enforcement members with protected PO BOX addresses. #Bullshit Switch to USAA bc #StateFarmIsShit,,Jess_In_Jest
99,99,3.0,Palm Bay,1840015094,2019-04-26 04:45:20,0,,[],1121636354436112385,27.955,-80.6628,,https://twitter.com/ORCservices/status/1121636354436112385,0,0,State Farm is known to be very difficult and most their policies don't include mold remediation coverage. Here's a good ins. agent that can help you. Amy 772-321-2631,p_ABS_q,ORCservices
100,100,4.0,Palm Bay,1840015094,2019-04-03 20:05:11,1,,[],1113532921464356867,27.955,-80.6628,@PalmBayPD @StateFarm,https://twitter.com/FLTDF/status/1113532921464356867,0,0,Thank you to the Palm Bay Police Department and State Farm for providing our riders and staff with pizza and wings to end the day. A long-standing tradition that we hope continues for many years to come. @PalmBayPD @StateFarm – at Comfort Suites,,FLTDF
101,101,5.0,Palm Bay,1840015094,2019-04-03 17:28:28,0,,[],1113493480301633536,27.955,-80.6628,@StateFarm @PoliceSebastian,https://twitter.com/FLTDF/status/1113493480301633536,0,0,Rest stop #3 with our sponsor State Farm @StateFarm @PoliceSebastian,,FLTDF
102,102,0.0,Port St. Lucie,1840015119,2019-08-22 19:49:30,1,,[],1164625663803973633,27.2796,-80.3884,,https://twitter.com/rachyy_baby/status/1164625663803973633,0,0,This has a “Jake from Statefarm” vibe LMAO ,teedolllasign,rachyy_baby
103,103,0.0,Palm Coast,1840015064,2019-08-20 03:49:08,1,,[],1163659204990840834,29.5392,-81.24600000000001,@StateFarm @billyraycyrus,https://twitter.com/Jenni_Sleiman/status/1163659204990840834,0,0,did i just hear a @StateFarm commercial using @billyraycyrus ‘s song “achy breaky heart” as a jingle? LOL,,Jenni_Sleiman
104,104,0.0,Bonita Springs,1840014227,2019-06-19 16:28:22,0,,NBAFreeAgency,1141382222773141505,26.3559,-81.7861,,https://twitter.com/c_bear97/status/1141382222773141505,0,0,Damn so those State Farm commercials didn’t mean shit #NBAFreeAgency,,c_bear97
105,105,1.0,Bonita Springs,1840014227,2019-06-01 22:17:07,25,,KidsWorkshop HomerDPoe HDE,1134947005590069248,26.3559,-81.7861,@leesheriff @USCG @StateFarm @thebullbag @fgcu,https://twitter.com/ChanelKester/status/1134947005590069248,0,4,"Wonderful turnout today for HD#0276 June’s #KidsWorkshop &amp; Hurricane Preparedness Event! We had the pleasure of being joined by the man #HomerDPoe himself, @leesheriff, Lee County Domestic Animal Services, @USCG, @StateFarm, @thebullbag, @fgcu, FP&amp;L, #HDE. – at The Home Depot",,ChanelKester
106,106,2.0,Bonita Springs,1840014227,2019-05-15 16:10:00,2,,Dog,1128694024611749894,26.3559,-81.7861,@StateFarm @iiiorg @YahooFinance,https://twitter.com/JoseSotoSF/status/1128694024611749894,0,1,The 20 Worst States for #Dog Bites. @StateFarm @iiiorg responsible dog ownership. https://finance.yahoo.com/news/20-worst-states-dog-bites-144802058.html?soc_src=community&amp;soc_trk=tw via @YahooFinance,,JoseSotoSF
107,107,0.0,Kissimmee,1840015109,2019-12-25 22:06:50,0,,[],1209958707343347713,28.3042,-81.4164,,https://twitter.com/RobertBrickner/status/1209958707343347713,0,0,Why should I care what kind of insurance someone has?,AaronRodgers12,RobertBrickner
108,108,1.0,Kissimmee,1840015109,2019-11-15 17:07:06,0,,[],1195387761940946944,28.3042,-81.4164,@StateFarm,https://twitter.com/shontellyoga4U/status/1195387761940946944,0,0,"The best!!! •••••• Thank you Lauren @statefarm for your help today! You all have been an amazing part of my life since college and my first professional career job, the birth of our daughter, our first home,… https://www.instagram.com/p/B45NRkAJLO9/?igshid=1poir8ncyqyd4",,shontellyoga4U
109,109,2.0,Kissimmee,1840015109,2019-11-04 23:26:03,1,,NewYork ChampionsClassic Kentucky MichiganState duke Kansas statefarm weareuk wildcats,1191496863817650177,28.3042,-81.4164,,https://twitter.com/JWCRUM78/status/1191496863817650177,0,1,#NewYork #ChampionsClassic #Kentucky #MichiganState #duke &lt;puke #Kansas #statefarm #weareuk #wildcats,,JWCRUM78
110,110,3.0,Kissimmee,1840015109,2019-11-01 01:44:23,60,,[],1190082124784832512,28.3042,-81.4164,,https://twitter.com/barrybongss2/status/1190082124784832512,5,6,"Bro tonight I was handing out maps and this kid asked for candy and I’m like “sorry dude all I have are maps” and this child throws it at me saying he doesn’t want “a map from jake from State Farm”,,,,,,while his parents just say they’ll find candy somewhere else",,barrybongss2
111,111,4.0,Kissimmee,1840015109,2019-10-13 10:28:09,3,,[],1183328565938528256,28.3042,-81.4164,,https://twitter.com/SocietyUltra/status/1183328565938528256,0,0,He was from State Farm – at Living with the Land,dizwire,SocietyUltra
112,112,5.0,Kissimmee,1840015109,2019-10-09 18:01:55,3,,[],1181993204901646337,28.3042,-81.4164,@AdamLefkoe,https://twitter.com/_COESIGN/status/1181993204901646337,0,1,Loving these segments!! @AdamLefkoe,BleacherReport,_COESIGN
113,113,6.0,Kissimmee,1840015109,2019-09-22 05:37:10,8,,PowerTV,1175645189953789952,28.3042,-81.4164,,https://twitter.com/WayOfJ_/status/1175645189953789952,1,1,Ghost gotta call State Farm for that shit Tommy did #PowerTV,,WayOfJ_
114,114,7.0,Kissimmee,1840015109,2019-08-15 04:09:11,0,,Flo AutoInsurance,1161852309997064193,28.3042,-81.4164,@Progressive @StateFarm,https://twitter.com/PRmandy/status/1161852309997064193,0,0,I’m gonna go with the #Flo &amp; sign on to @Progressive for #AutoInsurance at a lower $$... good bye @StateFarm after sending my auto bill with an unnamed additional fee I didn’t sign up for.,,PRmandy
115,115,8.0,Kissimmee,1840015109,2019-07-22 23:22:14,6,,[],1153445174980304901,28.3042,-81.4164,,https://twitter.com/caingle/status/1153445174980304901,1,0,Favorite team: UCF CFB Stadiums I’ve been to: 16 Bowl games attended: 6 Last stadium: State Farm Stadium ,NYCRobUCF,caingle
116,116,9.0,Kissimmee,1840015109,2019-07-19 15:15:28,22,,[],1152235512616378368,28.3042,-81.4164,@FloridaPrepaid @StateFarm @HeliosEdFnd @FLBlue @WellsFargo @floridalottery @insideFPL @GulfPower @Voya @herffjones @Publix @UniversalORL @bluemangroup,https://twitter.com/realJearl/status/1152235512616378368,0,3,"Many companies claim education matters, but these businesses have put action to words! Thank you for a life changing event. @FloridaPrepaid @StateFarm @HeliosEdFnd @FLBlue @WellsFargo @floridalottery @insideFPL @GulfPower @Voya @herffjones @Publix @UniversalORL @bluemangroup",FLEduFoundation,realJearl
117,117,10.0,Kissimmee,1840015109,2019-07-18 13:36:29,2,,[],1151848214657667072,28.3042,-81.4164,@StateFarm,https://twitter.com/dschwalls/status/1151848214657667072,1,0,"My insurance agent's reply when I called b/c the email they asked me to send would not go through: ""I'm sorry, I gave you an old email address"". When you don't know your email address & don't know what a line item on my insurance policy means, I lose confidence. @StateFarm",,dschwalls
118,118,11.0,Kissimmee,1840015109,2019-06-19 13:51:41,3,,[],1141342790619672576,28.3042,-81.4164,@StateFarm,https://twitter.com/negronium/status/1141342790619672576,1,0,yo @StateFarm get ya boys some deductibles ,BleacherReport,negronium
119,119,12.0,Kissimmee,1840015109,2019-06-15 22:09:32,0,,Mets metslineup lgm,1140018530873729026,28.3042,-81.4164,,https://twitter.com/Nellyjr80/status/1140018530873729026,0,0,"Tonight’s State Farm #Mets Starting Lineup vs. Cardinals Leading off: J. McNeil 2B, 2nd J. Davis LF, 3rd M. Conforto RF, 4th P. Alonso 1B, 5th T. Frazier 3B, 6th W. Ramos C, 7th A. Rosario SS, 8th C. Gomez CF, 9th N. Syndergaard RHP, #metslineup #lgm",,Nellyjr80
120,120,13.0,Kissimmee,1840015109,2019-06-08 05:45:47,1,,[],1137234246085558272,28.3042,-81.4164,@StateFarm,https://twitter.com/TySooFlyy/status/1137234246085558272,1,0,"@StateFarm charging a accident free 22 year old male $1,640 every 6 months is insane. The coverage is great but we’re talking $3,300 a YEAR for car insurance that is legally required.",,TySooFlyy
121,121,14.0,Kissimmee,1840015109,2019-06-07 13:49:17,0,,sayfie flapol,1136993534958034944,28.3042,-81.4164,@StateFarm,https://twitter.com/TheWestipher/status/1136993534958034944,0,0,@StateFarm you have an agent (@MikeHillfl) in Florida who is actively promoting LGBTQ discrimination and promoting executing LGBTQ Floridians. Where is the action?! #sayfie #flapol,mattlupoli,TheWestipher
122,122,15.0,Kissimmee,1840015109,2019-03-18 20:23:22,3,,statefarm avon foster,1107739289721466885,28.3042,-81.4164,@thegables1209,https://twitter.com/thegables1209/status/1107739289721466885,0,0,@thegables1209 Thanks again to the vendors who participated in our small Business Expo ! #statefarm #avon #foster ,,thegables1209
123,123,0.0,Pensacola,1840015005,2019-09-06 00:40:51,0,,[],1169772414395437064,30.4427,-87.1886,,https://twitter.com/BrandonGBlake/status/1169772414395437064,0,0,Glad to see we are going to be treated to roughly 321 State Farm commercials with Aaron Rodgers. More things change,,BrandonGBlake
124,124,1.0,Pensacola,1840015005,2019-08-29 18:54:09,12,,statefarm,1167148449151803393,30.4427,-87.1886,,https://twitter.com/tofuteach/status/1167148449151803393,0,0,Me reading all 1700 emails this morning #statefarm ,,tofuteach
125,125,2.0,Pensacola,1840015005,2019-06-25 01:36:39,7,,[],1143332142912593921,30.4427,-87.1886,@StateFarm,https://twitter.com/BobWUWF/status/1143332142912593921,2,1,"Ladies & gentlemen of Florida’s First District, here’s your house represenitive. @mikehillfl. A Trump sycophant making hair jokes. Hey @StateFarm , you proud this man represents your company name? ",,BobWUWF
126,126,3.0,Pensacola,1840015005,2019-06-04 00:32:47,0,,[],1135705923144601600,30.4427,-87.1886,,https://twitter.com/BrandonGBlake/status/1135705923144601600,1,0,Hill is one of the more prominent agents in NW Florida. And the hope is that enough folks complaining and taking their insurance business elsewhere from Hill will cause State Farm to reconsider their relationship with Hill.,sometacolady,BrandonGBlake
127,127,4.0,Pensacola,1840015005,2019-06-03 23:48:13,1,,[],1135694708175441921,30.4427,-87.1886,@StateFarm,https://twitter.com/BrandonGBlake/status/1135694708175441921,1,0,"If I were in Sarah's boat, I would want to know the same thing. And I am sure @StateFarm doesn't want to be associated with a bigot like @MikeHillfl ",sayzabee,BrandonGBlake
128,128,5.0,Pensacola,1840015005,2019-06-02 21:40:30,0,,LidsSweeps,1135300182097219586,30.4427,-87.1886,@lids @NewEraCap,https://twitter.com/RefereeBillyJ/status/1135300182097219586,0,0,I just entered to win a trip to the 2019 NBA Draft presented by State Farm thanks to @lids &amp; @NewEraCap #LidsSweeps,,RefereeBillyJ
129,129,6.0,Pensacola,1840015005,2019-05-31 23:07:51,1,,gross,1134597385722695681,30.4427,-87.1886,@StateFarm,https://twitter.com/AmesCW/status/1134597385722695681,0,0,@MikeHillFl out here blocking constituents on twitter. #gross @StateFarm needs to address the actions of their representative. This is unbecoming &amp; I’m soon to be on the market for car insurance too... ,PNWFL,AmesCW
130,130,7.0,Pensacola,1840015005,2019-05-31 05:15:12,1,,LidsSweeps,1134327443635019776,30.4427,-87.1886,@lids @NewEraCap,https://twitter.com/RefereeBillyJ/status/1134327443635019776,0,0,I just entered to win a trip to the 2019 NBA Draft presented by State Farm thanks to @lids &amp; @NewEraCap #LidsSweeps https://blog.lids.com/sweepstakes,,RefereeBillyJ
131,131,8.0,Pensacola,1840015005,2019-01-29 18:14:43,0,,grindhard dreams2reality,1090312296788705280,30.4427,-87.1886,@goshyouth,https://twitter.com/goshyouth/status/1090312296788705280,0,0,It don’t take much.... #grindhard #dreams2reality @goshyouth @Arthur Searcy - State Farm Agent https://www.instagram.com/p/BtOmehAhW94/?utm_source=ig_twitter_share&amp;igshid=mpws17y2pn0f,,goshyouth
132,132,0.0,Lakeland,1840015108,2019-12-31 23:44:59,0,,2020Vision 2020goals goals decisions choices Automotive refinance banking homeowners renters lifeinsurance smallbusinessowners businessauto,1212157734302425093,28.0557,-81.9545,,https://twitter.com/james_pferrman/status/1212157734302425093,1,0,What is your #2020Vision? My office with State Farm can assist with all your #2020goals. Tell me how I can help life go right. #goals #decisions #choices #Automotive #refinance #banking #homeowners #renters #lifeinsurance #smallbusinessowners #businessauto,,james_pferrman
133,133,1.0,Lakeland,1840015108,2019-12-31 17:46:35,0,,save savings,1212067538760294402,28.0557,-81.9545,,https://twitter.com/james_pferrman/status/1212067538760294402,0,1,"State Farm is like a best friend that’s there when you need them most. We have ways to assist with family financial planning and ways to #save you money with our available discounts offered to you. Call me, set an appointment and let the #savings begin.",,james_pferrman
